page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://staatsarchiv.lu.ch/archivieren/pfarreien;No;No;No;N/A;N/A;The page discusses the oversight of Catholic church communities and provides guidelines for archiving church records.
https://beruf.lu.ch/Beratung_und_Unterstuetzung/Psychologische_Beratung/Beratung_fuer_Lehrbetriebe;No;No;No;N/A;N/A;The page offers psychological counseling services for vocational trainers dealing with various issues related to trainees.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/inkassohilfe;No;No;No;N/A;N/A;The page provides information on debt collection assistance for alimony payments.
https://baurecht.lu.ch/Anwendungshilfen;No;No;No;N/A;N/A;The page provides templates and guidelines for municipal construction and zoning regulations.
https://rawi.lu.ch/dienstleistungen/geoinformation;Yes;No;No;N/A;N/A;The page discusses geoinformation services, including the operation and maintenance of geodata infrastructure, GIS applications, and data standards.
https://www.lu.ch/verwaltung/JSD/jsd_dienststellen/jsd_departementssekretariat/jsd_rechtsabteilung;No;No;No;N/A;N/A;The page outlines the legal services provided by the department, including the drafting of laws and regulations, and legal consultation.
https://uwe.lu.ch/formulare/PDF_Anzeige_im_Web_Browser;Yes;Yes (webpage guide);No;Webpage;Others;The page provides instructions on how to view PDF files in web browsers and suggests using Adobe Reader for compatibility issues.
https://lawa.lu.ch/download/download_wald/forstfachpersonen;No;No;No;N/A;N/A;The page offers documents and forms for forestry professionals, including guides related to forest management.
https://staatsarchiv.lu.ch/begriffe_a_z;No;No;No;N/A;N/A;The page appears to be an alphabetical list of terms and phrases, possibly related to archives and records.
https://daf.lu.ch/Ukraine_Informationen/Asyl_Sozialhilfe;No;No;No;N/A;N/A;The page seems to contain information related to Ukraine, asylum, and social assistance.
https://gemeinden.lu.ch/Gemeindeaufsicht;No;No;No;N/A;N/A;The page appears to be related to municipal oversight and administration.
